,uigf_gacha_type,gacha_type,item_id,count,time,name,item_type,rank_type,api_id
1341,301,301,11301,1,2023-11-09 01:06:27,冷刃,武器,3,1699463160000648886
1342,301,301,14302,1,2023-11-09 01:06:33,讨龙英杰谭,武器,3,1699463160000669886
1343,301,301,11302,1,2023-11-09 01:06:38,黎明神剑,武器,3,1699463160000682986
1344,301,301,13303,1,2023-11-09 01:06:43,黑缨枪,武器,3,1699463160000691586
1345,301,301,13303,1,2023-11-09 01:06:49,黑缨枪,武器,3,1699463160000703686
1346,301,301,12402,1,2023-11-09 01:07:13,钟剑,武器,4,1699463160000762686
1347,301,301,14304,1,2023-11-09 14:15:40,翡玉法球,武器,3,1699509960000833986
1348,301,301,12305,1,2023-11-09 14:15:40,以理服人,武器,3,1699509960000834086
1349,301,301,15302,1,2023-11-09 14:15:40,神射手之誓,武器,3,1699509960000834186
1350,301,301,13303,1,2023-11-09 14:15:40,黑缨枪,武器,3,1699509960000834286
1351,301,301,12301,1,2023-11-09 14:15:40,铁影阔剑,武器,3,1699509960000834386
1352,301,301,10000088,1,2023-11-09 14:15:40,夏洛蒂,角色,4,1699509960000834486
1353,301,301,11302,1,2023-11-09 14:15:40,黎明神剑,武器,3,1699509960000834586
1354,301,301,12305,1,2023-11-09 14:15:40,以理服人,武器,3,1699509960000834686
1355,301,301,13303,1,2023-11-09 14:15:40,黑缨枪,武器,3,1699509960000834786
1356,301,301,13303,1,2023-11-09 14:15:40,黑缨枪,武器,3,1699509960000834886
1357,301,301,14302,1,2023-11-09 14:16:08,讨龙英杰谭,武器,3,1699509960000862786
1358,301,301,10000064,1,2023-11-09 14:16:08,云堇,角色,4,1699509960000862886
1359,301,301,15304,1,2023-11-09 14:16:08,弹弓,武器,3,1699509960000862986
1360,301,301,14302,1,2023-11-09 14:16:08,讨龙英杰谭,武器,3,1699509960000863086
1361,301,301,15302,1,2023-11-09 14:16:08,神射手之誓,武器,3,1699509960000863186
1362,301,301,12302,1,2023-11-09 14:16:08,沐浴龙血的剑,武器,3,1699509960000863286
1363,301,301,10000067,1,2023-11-09 14:16:08,柯莱,角色,4,1699509960000863386
1364,301,301,13303,1,2023-11-09 14:16:08,黑缨枪,武器,3,1699509960000863486
1365,301,301,14301,1,2023-11-09 14:16:08,魔导绪论,武器,3,1699509960000863586
1366,301,301,15304,1,2023-11-09 14:16:08,弹弓,武器,3,1699509960000863686
1367,301,301,12302,1,2023-11-09 14:16:29,沐浴龙血的剑,武器,3,1699509960000891786
1368,301,301,11301,1,2023-11-09 14:16:29,冷刃,武器,3,1699509960000891886
1369,301,301,14302,1,2023-11-09 14:16:29,讨龙英杰谭,武器,3,1699509960000891986
1370,301,301,15301,1,2023-11-09 14:16:29,鸦羽弓,武器,3,1699509960000892086
1371,301,301,15301,1,2023-11-09 14:16:29,鸦羽弓,武器,3,1699509960000892186
1372,301,301,14304,1,2023-11-09 14:16:29,翡玉法球,武器,3,1699509960000892286
1373,301,301,10000067,1,2023-11-09 14:16:29,柯莱,角色,4,1699509960000892386
1374,301,301,15304,1,2023-11-09 14:16:29,弹弓,武器,3,1699509960000892486
1375,301,301,12301,1,2023-11-09 14:16:29,铁影阔剑,武器,3,1699509960000892586
1376,301,301,11306,1,2023-11-09 14:16:29,飞天御剑,武器,3,1699509960000892686
1377,301,301,14304,1,2023-11-09 14:22:51,翡玉法球,武器,3,1699509960001177086
1378,301,301,15301,1,2023-11-09 14:23:03,鸦羽弓,武器,3,1699509960001191486
1379,301,301,15302,1,2023-11-09 14:23:13,神射手之誓,武器,3,1699509960001202386
1380,301,301,10000089,1,2023-11-09 14:23:21,芙宁娜,角色,5,1699509960001210286
1381,200,200,11306,1,2023-11-09 21:08:33,飞天御剑,武器,3,1699535160000756586
1382,200,200,12302,1,2023-11-09 21:08:38,沐浴龙血的剑,武器,3,1699535160000765686
1383,301,301,11306,1,2023-11-09 21:25:33,飞天御剑,武器,3,1699535160002407286
1384,301,301,12305,1,2023-11-09 22:12:37,以理服人,武器,3,1699538760001270286
1385,301,301,10000088,1,2023-11-09 22:12:43,夏洛蒂,角色,4,1699538760001283686
1386,200,200,15302,1,2023-11-12 18:05:36,神射手之誓,武器,3,1699783560000239786
1387,200,200,12305,1,2023-11-12 18:05:42,以理服人,武器,3,1699783560000242486
1388,200,200,14304,1,2023-11-12 18:05:48,翡玉法球,武器,3,1699783560000246086
1389,200,200,12305,1,2023-11-14 19:22:28,以理服人,武器,3,1699959960000655686
1390,200,200,11302,1,2023-11-16 18:13:22,黎明神剑,武器,3,1700129160000429286
1391,200,200,15304,1,2023-11-18 23:01:07,弹弓,武器,3,1700319960000059186
1392,200,200,10000067,1,2023-11-21 17:59:24,柯莱,角色,4,1700557560000918286
1393,200,200,14302,1,2023-11-23 01:46:57,讨龙英杰谭,武器,3,1700672760000653086
1394,200,200,11301,1,2023-11-23 11:44:40,冷刃,武器,3,1700708760000691986
1395,200,200,14301,1,2023-11-23 11:44:46,魔导绪论,武器,3,1700708760000694586
1396,200,200,14302,1,2023-11-25 02:37:48,讨龙英杰谭,武器,3,1700849160000458186
1397,200,200,11301,1,2023-11-25 02:37:55,冷刃,武器,3,1700849160000459586
1398,200,200,14302,1,2023-11-26 20:29:06,讨龙英杰谭,武器,3,1701000360000941686
1399,200,200,14304,1,2023-11-26 20:29:10,翡玉法球,武器,3,1701000360000942486
1400,200,200,12301,1,2023-11-27 22:25:40,铁影阔剑,武器,3,1701093960000956286
1401,200,200,15401,1,2023-12-01 06:45:45,西风猎弓,武器,4,1701381960001102686
1402,200,200,15302,1,2023-12-01 06:45:54,神射手之誓,武器,3,1701381960001108786
1403,200,200,12305,1,2023-12-01 06:46:00,以理服人,武器,3,1701381960001113486
1404,200,200,13303,1,2023-12-01 06:46:06,黑缨枪,武器,3,1701381960001117786
1405,200,200,11306,1,2023-12-01 06:46:12,飞天御剑,武器,3,1701381960001121486
1406,301,400,13303,1,2023-12-01 10:05:58,黑缨枪,武器,3,1701396360000336986
1407,301,400,15301,1,2023-12-01 10:06:04,鸦羽弓,武器,3,1701396360000344286
1408,301,400,12302,1,2023-12-01 10:06:10,沐浴龙血的剑,武器,3,1701396360000351986
1409,301,400,12302,1,2023-12-01 10:06:15,沐浴龙血的剑,武器,3,1701396360000357486
1410,301,400,15304,1,2023-12-01 10:06:21,弹弓,武器,3,1701396360000362086
1411,301,400,12302,1,2023-12-01 10:06:26,沐浴龙血的剑,武器,3,1701396360000366286
1412,301,400,11301,1,2023-12-01 10:06:43,冷刃,武器,3,1701396360000386286
1413,301,400,10000061,1,2023-12-01 23:10:19,绮良良,角色,4,1701443160000675286
1414,200,200,15301,1,2023-12-03 14:46:41,鸦羽弓,武器,3,1701583560001888186
1415,200,200,15301,1,2023-12-05 10:31:21,鸦羽弓,武器,3,1701741960000431686
1416,200,200,10000083,1,2023-12-11 00:51:53,琳妮特,角色,4,1702224360001500886
1417,200,200,11302,1,2023-12-11 00:52:02,黎明神剑,武器,3,1702224360001504586
1418,200,200,12305,1,2023-12-11 03:36:46,以理服人,武器,3,1702235160000148086
1419,200,200,10000068,1,2023-12-17 20:44:51,多莉,角色,4,1702814760000785486
1420,200,200,13303,1,2023-12-19 21:47:31,黑缨枪,武器,3,1702991160000273186
1421,301,400,11306,1,2023-12-20 11:05:06,飞天御剑,武器,3,1703041560003601086
1422,301,400,15302,1,2023-12-20 11:05:06,神射手之誓,武器,3,1703041560003601186
1423,301,400,14301,1,2023-12-20 11:05:06,魔导绪论,武器,3,1703041560003601286
1424,301,400,14302,1,2023-12-20 11:05:06,讨龙英杰谭,武器,3,1703041560003601386
1425,301,400,14302,1,2023-12-20 11:05:06,讨龙英杰谭,武器,3,1703041560003601486
1426,301,400,12305,1,2023-12-20 11:05:06,以理服人,武器,3,1703041560003601586
1427,301,400,11301,1,2023-12-20 11:05:06,冷刃,武器,3,1703041560003601686
1428,301,400,15302,1,2023-12-20 11:05:06,神射手之誓,武器,3,1703041560003601786
1429,301,400,10000043,1,2023-12-20 11:05:06,砂糖,角色,4,1703041560003601886
1430,301,400,14301,1,2023-12-20 11:05:06,魔导绪论,武器,3,1703041560003601986
1431,301,400,14304,1,2023-12-20 11:05:21,翡玉法球,武器,3,1703041560003798386
1432,301,400,11302,1,2023-12-20 11:05:21,黎明神剑,武器,3,1703041560003798486
1433,301,400,15304,1,2023-12-20 11:05:21,弹弓,武器,3,1703041560003798586
1434,301,400,11306,1,2023-12-20 11:05:21,飞天御剑,武器,3,1703041560003798686
1435,301,400,13303,1,2023-12-20 11:05:21,黑缨枪,武器,3,1703041560003798786
1436,301,400,12302,1,2023-12-20 11:05:21,沐浴龙血的剑,武器,3,1703041560003798886
1437,301,400,11302,1,2023-12-20 11:05:21,黎明神剑,武器,3,1703041560003798986
1438,301,400,11401,1,2023-12-20 11:05:21,西风剑,武器,4,1703041560003799086
1439,301,400,11301,1,2023-12-20 11:05:21,冷刃,武器,3,1703041560003799186
1440,301,400,11306,1,2023-12-20 11:05:21,飞天御剑,武器,3,1703041560003799286
1441,301,400,13303,1,2023-12-20 11:06:04,黑缨枪,武器,3,1703041560004351986
1442,301,400,12301,1,2023-12-20 11:06:04,铁影阔剑,武器,3,1703041560004352086
1443,301,400,11301,1,2023-12-20 11:06:04,冷刃,武器,3,1703041560004352186
1444,301,400,12302,1,2023-12-20 11:06:04,沐浴龙血的剑,武器,3,1703041560004352286
1445,301,400,14304,1,2023-12-20 11:06:04,翡玉法球,武器,3,1703041560004352386
1446,301,400,11301,1,2023-12-20 11:06:04,冷刃,武器,3,1703041560004352486
1447,301,400,10000045,1,2023-12-20 11:06:04,罗莎莉亚,角色,4,1703041560004352586
1448,301,400,14302,1,2023-12-20 11:06:04,讨龙英杰谭,武器,3,1703041560004352686
1449,301,400,12302,1,2023-12-20 11:06:04,沐浴龙血的剑,武器,3,1703041560004352786
1450,301,400,15304,1,2023-12-20 11:06:04,弹弓,武器,3,1703041560004352886
1451,301,400,10000045,1,2023-12-20 11:06:25,罗莎莉亚,角色,4,1703041560004600086
1452,301,400,15302,1,2023-12-20 11:06:35,神射手之誓,武器,3,1703041560004712986
1453,301,400,15302,1,2023-12-20 11:06:52,神射手之誓,武器,3,1703041560004908886
1454,301,400,15304,1,2023-12-20 11:06:58,弹弓,武器,3,1703041560004984086
1455,301,400,15302,1,2023-12-20 11:07:03,神射手之誓,武器,3,1703041560005052186
1456,301,400,11301,1,2023-12-20 11:07:09,冷刃,武器,3,1703041560005120186
1457,301,400,12301,1,2023-12-20 11:07:14,铁影阔剑,武器,3,1703041560005185886
1458,301,400,12301,1,2023-12-20 11:07:20,铁影阔剑,武器,3,1703041560005254686
1459,301,400,12305,1,2023-12-20 11:07:25,以理服人,武器,3,1703041560005318486
1460,301,400,15302,1,2023-12-20 11:07:36,神射手之誓,武器,3,1703041560005451386
1461,301,400,12403,1,2023-12-20 11:07:36,祭礼大剑,武器,4,1703041560005451486
1462,301,400,15301,1,2023-12-20 11:07:36,鸦羽弓,武器,3,1703041560005451586
1463,301,400,12305,1,2023-12-20 11:07:36,以理服人,武器,3,1703041560005451686
1464,301,400,15302,1,2023-12-20 11:07:36,神射手之誓,武器,3,1703041560005451786
1465,301,400,12305,1,2023-12-20 11:07:36,以理服人,武器,3,1703041560005451886
1466,301,400,11306,1,2023-12-20 11:07:36,飞天御剑,武器,3,1703041560005451986
1467,301,400,11302,1,2023-12-20 11:07:36,黎明神剑,武器,3,1703041560005452086
1468,301,400,12301,1,2023-12-20 11:07:36,铁影阔剑,武器,3,1703041560005452186
1469,301,400,12305,1,2023-12-20 11:07:36,以理服人,武器,3,1703041560005452286
1470,301,400,11306,1,2023-12-20 11:08:45,飞天御剑,武器,3,1703041560006330886
1471,301,400,10000072,1,2023-12-20 11:08:52,坎蒂丝,角色,4,1703041560006426886
1472,301,400,12302,1,2023-12-20 11:09:43,沐浴龙血的剑,武器,3,1703041560007166486
1473,301,400,12305,1,2023-12-20 11:09:50,以理服人,武器,3,1703041560007264486
1474,301,400,11306,1,2023-12-20 11:09:59,飞天御剑,武器,3,1703041560007379086
1475,301,400,15302,1,2023-12-20 11:10:06,神射手之誓,武器,3,1703041560007463986
1476,301,400,15301,1,2023-12-20 11:10:12,鸦羽弓,武器,3,1703041560007560986
1477,301,400,15301,1,2023-12-20 11:10:18,鸦羽弓,武器,3,1703041560007638986
1478,301,400,15302,1,2023-12-20 11:10:23,神射手之誓,武器,3,1703041560007700586
1479,301,400,11301,1,2023-12-20 11:10:30,冷刃,武器,3,1703041560007798886
1480,301,400,10000074,1,2023-12-20 11:10:37,莱依拉,角色,4,1703041560007901086
1481,301,400,13303,1,2023-12-20 11:10:55,黑缨枪,武器,3,1703041560008136786
1482,301,400,14301,1,2023-12-20 11:11:00,魔导绪论,武器,3,1703041560008199586
1483,301,400,12302,1,2023-12-20 11:11:07,沐浴龙血的剑,武器,3,1703041560008276486
1484,301,400,13303,1,2023-12-20 11:11:13,黑缨枪,武器,3,1703041560008367886
1485,301,400,15304,1,2023-12-20 11:11:20,弹弓,武器,3,1703041560008471386
1486,301,400,10000003,1,2023-12-20 11:11:26,琴,角色,5,1703041560008546986
1487,301,400,14302,1,2023-12-20 11:13:23,讨龙英杰谭,武器,3,1703041560010147386
1488,301,400,13303,1,2023-12-20 11:13:28,黑缨枪,武器,3,1703041560010213186
1489,301,400,10000043,1,2023-12-20 11:13:34,砂糖,角色,4,1703041560010290486
1490,301,400,10000002,1,2023-12-20 11:13:41,神里绫华,角色,5,1703041560010385286
1491,200,200,15301,1,2023-12-20 17:23:44,鸦羽弓,武器,3,1703063160003589786
1492,200,200,12305,1,2023-12-21 14:09:31,以理服人,武器,3,1703138760000429986
1493,200,200,14301,1,2023-12-24 16:51:10,魔导绪论,武器,3,1703405160001884686
1494,200,200,11301,1,2023-12-26 02:58:31,冷刃,武器,3,1703527560000394786
1495,200,200,15401,1,2023-12-28 16:58:42,西风猎弓,武器,4,1703750760000824186
1496,200,200,11401,1,2024-01-01 04:30:06,西风剑,武器,4,1704053160002939286
1497,200,200,10000074,1,2024-01-01 04:30:13,莱依拉,角色,4,1704053160002943186
1498,200,200,13303,1,2024-01-01 04:30:20,黑缨枪,武器,3,1704053160002948086
1499,200,200,12305,1,2024-01-01 04:30:26,以理服人,武器,3,1704053160002952386
1500,200,200,15301,1,2024-01-01 04:30:31,鸦羽弓,武器,3,1704053160002956586
1501,200,200,11306,1,2024-01-02 22:22:15,飞天御剑,武器,3,1704204360000821786
1502,301,400,11301,1,2024-01-09 19:49:33,冷刃,武器,3,1704798360027224986
1503,301,400,14301,1,2024-01-09 19:49:39,魔导绪论,武器,3,1704798360027269286
1504,301,400,12301,1,2024-01-09 19:49:45,铁影阔剑,武器,3,1704798360027322086
1505,301,400,11302,1,2024-01-09 19:49:50,黎明神剑,武器,3,1704798360027352186
1506,301,400,13303,1,2024-01-09 19:49:56,黑缨枪,武器,3,1704798360027403286
1507,301,400,10000056,1,2024-01-09 19:50:02,九条裟罗,角色,4,1704798360027443086
1508,200,200,14304,1,2024-01-09 21:12:30,翡玉法球,武器,3,1704805560004755386
1509,200,200,11306,1,2024-01-10 15:20:30,飞天御剑,武器,3,1704870360000620386
1510,200,200,11302,1,2024-01-11 10:50:59,黎明神剑,武器,3,1704938760000980686
1511,200,200,11306,1,2024-01-12 14:06:37,飞天御剑,武器,3,1705039560000180586
1512,200,200,11401,1,2024-01-17 23:20:17,西风剑,武器,4,1705503960000614686
1513,200,200,12305,1,2024-01-19 08:23:15,以理服人,武器,3,1705622760000159586
1514,200,200,12305,1,2024-01-19 08:23:22,以理服人,武器,3,1705622760000161086
1515,200,200,11306,1,2024-01-24 03:50:55,飞天御剑,武器,3,1706036760000179386
1516,200,200,11302,1,2024-01-24 03:51:07,黎明神剑,武器,3,1706036760000179786
1517,200,200,15302,1,2024-01-24 03:51:14,神射手之誓,武器,3,1706036760000179886
1518,200,200,14301,1,2024-01-25 02:24:30,魔导绪论,武器,3,1706119560000159886
1519,200,200,14301,1,2024-01-26 00:54:15,魔导绪论,武器,3,1706198760000951486
1520,200,200,14304,1,2024-01-26 01:31:52,翡玉法球,武器,3,1706202360000349786
1521,200,200,10000072,1,2024-01-26 01:31:58,坎蒂丝,角色,4,1706202360000350386
1522,200,200,12305,1,2024-01-26 01:32:04,以理服人,武器,3,1706202360000351086
1523,200,200,11306,1,2024-01-29 04:46:06,飞天御剑,武器,3,1706472360000160586
1524,200,200,11301,1,2024-01-29 04:46:13,冷刃,武器,3,1706472360000160986
1525,200,200,14304,1,2024-01-29 04:46:18,翡玉法球,武器,3,1706472360000161486
1526,200,200,15302,1,2024-01-29 04:50:44,神射手之誓,武器,3,1706472360000180286
1527,200,200,14301,1,2024-01-29 04:50:50,魔导绪论,武器,3,1706472360000180386
1528,200,200,15301,1,2024-01-29 04:50:57,鸦羽弓,武器,3,1706472360000181586
1529,200,200,15304,1,2024-01-29 04:51:03,弹弓,武器,3,1706472360000181786
1530,200,200,13401,1,2024-01-29 04:51:10,匣里灭辰,武器,4,1706472360000182086
1531,200,200,15302,1,2024-01-31 10:17:10,神射手之誓,武器,3,1706666760010855786
1532,302,302,11302,1,2024-01-31 10:17:21,黎明神剑,武器,3,1706666760011017886
1533,302,302,13303,1,2024-01-31 10:17:30,黑缨枪,武器,3,1706666760011142086
1534,302,302,12403,1,2024-01-31 10:17:37,祭礼大剑,武器,4,1706666760011228686
1535,302,302,11403,1,2024-01-31 10:17:49,祭礼剑,武器,4,1706666760011403986
1536,302,302,11306,1,2024-01-31 10:18:01,飞天御剑,武器,3,1706666760011568786
1537,302,302,11301,1,2024-01-31 10:18:10,冷刃,武器,3,1706666760011713986
1538,302,302,11301,1,2024-01-31 10:18:21,冷刃,武器,3,1706666760011879686
1539,302,302,13303,1,2024-01-31 10:18:30,黑缨枪,武器,3,1706666760012007786
1540,302,302,13406,1,2024-01-31 10:18:43,千岩长枪,武器,4,1706666760012184486
1541,302,302,11301,1,2024-01-31 10:18:54,冷刃,武器,3,1706666760012340186
1542,302,302,12305,1,2024-01-31 10:19:01,以理服人,武器,3,1706666760012423886
1543,302,302,14302,1,2024-01-31 10:19:10,讨龙英杰谭,武器,3,1706666760012545286
1544,302,302,12305,1,2024-01-31 10:19:19,以理服人,武器,3,1706666760012670386
1545,302,302,12305,1,2024-01-31 10:19:28,以理服人,武器,3,1706666760012785886
1546,302,302,13303,1,2024-01-31 10:19:34,黑缨枪,武器,3,1706666760012868586
1547,302,302,11302,1,2024-01-31 10:19:41,黎明神剑,武器,3,1706666760012969786
1548,302,302,10000036,1,2024-01-31 10:19:48,重云,角色,4,1706666760013050386
1549,302,302,14301,1,2024-01-31 10:20:03,魔导绪论,武器,3,1706666760013273786
1550,302,302,15301,1,2024-01-31 10:20:11,鸦羽弓,武器,3,1706666760013393386
1551,302,302,11306,1,2024-01-31 10:20:18,飞天御剑,武器,3,1706666760013502486
1552,302,302,11302,1,2024-01-31 10:20:26,黎明神剑,武器,3,1706666760013629286
1553,302,302,12305,1,2024-01-31 10:20:33,以理服人,武器,3,1706666760013725086
1554,302,302,11302,1,2024-01-31 10:20:39,黎明神剑,武器,3,1706666760013819886
1555,302,302,14302,1,2024-01-31 10:20:45,讨龙英杰谭,武器,3,1706666760013906186
1556,302,302,12302,1,2024-01-31 10:20:52,沐浴龙血的剑,武器,3,1706666760014006486
1557,302,302,15403,1,2024-01-31 10:20:59,祭礼弓,武器,4,1706666760014110186
1558,302,302,14304,1,2024-01-31 10:21:07,翡玉法球,武器,3,1706666760014240586
1559,302,302,11306,1,2024-01-31 10:21:07,飞天御剑,武器,3,1706666760014240686
1560,302,302,14301,1,2024-01-31 10:21:07,魔导绪论,武器,3,1706666760014240786
1561,302,302,14302,1,2024-01-31 10:21:07,讨龙英杰谭,武器,3,1706666760014240886
1562,302,302,11306,1,2024-01-31 10:21:07,飞天御剑,武器,3,1706666760014240986
1563,302,302,15301,1,2024-01-31 10:21:07,鸦羽弓,武器,3,1706666760014241086
1564,302,302,14304,1,2024-01-31 10:21:07,翡玉法球,武器,3,1706666760014241186
1565,302,302,13406,1,2024-01-31 10:21:07,千岩长枪,武器,4,1706666760014241286
1566,302,302,11403,1,2024-01-31 10:21:07,祭礼剑,武器,4,1706666760014241386
1567,302,302,15301,1,2024-01-31 10:21:07,鸦羽弓,武器,3,1706666760014241486
1568,302,302,15301,1,2024-01-31 10:21:16,鸦羽弓,武器,3,1706666760014384486
1569,302,302,13303,1,2024-01-31 10:21:22,黑缨枪,武器,3,1706666760014481686
1570,302,302,11301,1,2024-01-31 10:21:40,冷刃,武器,3,1706666760014766586
1571,302,302,15304,1,2024-01-31 10:21:48,弹弓,武器,3,1706666760014891886
1572,302,302,14304,1,2024-01-31 10:21:54,翡玉法球,武器,3,1706666760014974686
1573,302,302,12403,1,2024-01-31 10:22:01,祭礼大剑,武器,4,1706666760015066286
1574,302,302,14301,1,2024-01-31 10:22:10,魔导绪论,武器,3,1706666760015204386
1575,302,302,11302,1,2024-01-31 10:22:16,黎明神剑,武器,3,1706666760015290886
1576,302,302,11403,1,2024-01-31 10:22:23,祭礼剑,武器,4,1706666760015399386
1577,302,302,12302,1,2024-01-31 10:22:31,沐浴龙血的剑,武器,3,1706666760015505486
1578,302,302,14302,1,2024-01-31 10:22:38,讨龙英杰谭,武器,3,1706666760015607886
1579,302,302,14304,1,2024-01-31 10:22:45,翡玉法球,武器,3,1706666760015707086
1580,302,302,14304,1,2024-01-31 10:22:52,翡玉法球,武器,3,1706666760015804186
1581,302,302,15304,1,2024-01-31 10:22:59,弹弓,武器,3,1706666760015896586
1582,302,302,12305,1,2024-01-31 10:23:06,以理服人,武器,3,1706666760015993986
1583,302,302,11302,1,2024-01-31 10:23:13,黎明神剑,武器,3,1706666760016097686
1584,302,302,14515,1,2024-01-31 10:23:20,鹤鸣余音,武器,5,1706666760016180686
1585,302,302,14403,1,2024-01-31 10:23:56,祭礼残章,武器,4,1706666760016654186
1586,302,302,13303,1,2024-01-31 10:24:05,黑缨枪,武器,3,1706666760016760186
1587,302,302,12302,1,2024-01-31 10:24:18,沐浴龙血的剑,武器,3,1706666760016921186
1588,302,302,13303,1,2024-01-31 10:24:25,黑缨枪,武器,3,1706666760017004586
1589,302,302,13406,1,2024-01-31 10:24:32,千岩长枪,武器,4,1706666760017105286
1590,302,302,15301,1,2024-01-31 10:24:40,鸦羽弓,武器,3,1706666760017205186
1591,302,302,14302,1,2024-01-31 10:24:47,讨龙英杰谭,武器,3,1706666760017293586
1592,302,302,11302,1,2024-01-31 10:24:54,黎明神剑,武器,3,1706666760017383886
1593,302,302,12301,1,2024-01-31 10:25:01,铁影阔剑,武器,3,1706666760017453986
1594,302,302,15304,1,2024-01-31 10:25:09,弹弓,武器,3,1706666760017545786
1595,302,302,14301,1,2024-01-31 10:25:16,魔导绪论,武器,3,1706666760017645886
1596,302,302,11403,1,2024-01-31 10:25:23,祭礼剑,武器,4,1706666760017741486
1597,302,302,15304,1,2024-01-31 10:25:30,弹弓,武器,3,1706666760017839086
1598,302,302,12305,1,2024-01-31 10:25:37,以理服人,武器,3,1706666760017936986
1599,302,302,15304,1,2024-01-31 10:25:43,弹弓,武器,3,1706666760018023486
1600,302,302,12302,1,2024-01-31 10:25:50,沐浴龙血的剑,武器,3,1706666760018123586
1601,302,302,14301,1,2024-01-31 10:25:57,魔导绪论,武器,3,1706666760018215986
1602,302,302,11302,1,2024-01-31 10:26:03,黎明神剑,武器,3,1706666760018309986
1603,302,302,12305,1,2024-01-31 10:26:11,以理服人,武器,3,1706666760018412786
1604,302,302,12403,1,2024-01-31 10:26:17,祭礼大剑,武器,4,1706666760018491786
1605,302,302,15301,1,2024-01-31 10:26:24,鸦羽弓,武器,3,1706666760018588286
1606,302,302,15301,1,2024-01-31 10:26:30,鸦羽弓,武器,3,1706666760018662786
1607,302,302,12301,1,2024-01-31 10:26:37,铁影阔剑,武器,3,1706666760018767186
1608,302,302,13303,1,2024-01-31 10:26:43,黑缨枪,武器,3,1706666760018832586
1609,302,302,11302,1,2024-01-31 10:26:49,黎明神剑,武器,3,1706666760018908586
1610,302,302,12305,1,2024-01-31 10:26:56,以理服人,武器,3,1706666760019002986
1611,302,302,11301,1,2024-01-31 10:27:03,冷刃,武器,3,1706666760019104486
1612,302,302,14403,1,2024-01-31 10:27:10,祭礼残章,武器,4,1706666760019197986
1613,302,302,12302,1,2024-01-31 10:27:18,沐浴龙血的剑,武器,3,1706666760019302586
1614,302,302,15304,1,2024-01-31 10:27:26,弹弓,武器,3,1706666760019420386
1615,302,302,11301,1,2024-01-31 10:27:33,冷刃,武器,3,1706666760019516286
1616,302,302,14304,1,2024-01-31 10:27:41,翡玉法球,武器,3,1706666760019618886
1617,302,302,12301,1,2024-01-31 10:27:49,铁影阔剑,武器,3,1706666760019725986
1618,302,302,15302,1,2024-01-31 10:28:06,神射手之誓,武器,3,1706666760019975586
1619,302,302,11301,1,2024-01-31 10:28:14,冷刃,武器,3,1706666760020098986
1620,302,302,12305,1,2024-01-31 10:28:21,以理服人,武器,3,1706666760020207986
1621,302,302,14403,1,2024-01-31 10:28:27,祭礼残章,武器,4,1706666760020305786
1622,302,302,11301,1,2024-01-31 10:28:35,冷刃,武器,3,1706666760020446286
1623,302,302,12305,1,2024-01-31 10:28:35,以理服人,武器,3,1706666760020446386
1624,302,302,15403,1,2024-01-31 10:28:35,祭礼弓,武器,4,1706666760020446486
1625,302,302,11301,1,2024-01-31 10:28:35,冷刃,武器,3,1706666760020446586
1626,302,302,12302,1,2024-01-31 10:28:35,沐浴龙血的剑,武器,3,1706666760020446686
1627,302,302,11306,1,2024-01-31 10:28:35,飞天御剑,武器,3,1706666760020446786
1628,302,302,15304,1,2024-01-31 10:28:35,弹弓,武器,3,1706666760020446886
1629,302,302,12302,1,2024-01-31 10:28:35,沐浴龙血的剑,武器,3,1706666760020446986
1630,302,302,13303,1,2024-01-31 10:28:35,黑缨枪,武器,3,1706666760020447086
1631,302,302,12305,1,2024-01-31 10:28:35,以理服人,武器,3,1706666760020447186
1632,302,302,14403,1,2024-01-31 10:28:48,祭礼残章,武器,4,1706666760020654086
1633,302,302,12305,1,2024-01-31 10:28:48,以理服人,武器,3,1706666760020654186
1634,302,302,12302,1,2024-01-31 10:28:48,沐浴龙血的剑,武器,3,1706666760020654286
1635,302,302,12305,1,2024-01-31 10:28:48,以理服人,武器,3,1706666760020654386
1636,302,302,13303,1,2024-01-31 10:28:48,黑缨枪,武器,3,1706666760020654486
1637,302,302,12302,1,2024-01-31 10:28:48,沐浴龙血的剑,武器,3,1706666760020654586
1638,302,302,11403,1,2024-01-31 10:28:48,祭礼剑,武器,4,1706666760020654686
1639,302,302,11301,1,2024-01-31 10:28:48,冷刃,武器,3,1706666760020654786
1640,302,302,15304,1,2024-01-31 10:28:48,弹弓,武器,3,1706666760020654886
1641,302,302,13303,1,2024-01-31 10:28:48,黑缨枪,武器,3,1706666760020654986
1642,302,302,15302,1,2024-01-31 10:28:59,神射手之誓,武器,3,1706666760020810186
1643,302,302,10000027,1,2024-01-31 10:29:06,凝光,角色,4,1706666760020913286
1644,302,302,13303,1,2024-01-31 10:29:15,黑缨枪,武器,3,1706666760021054686
1645,302,302,11301,1,2024-01-31 10:29:33,冷刃,武器,3,1706666760021317486
1646,302,302,11306,1,2024-01-31 10:29:40,飞天御剑,武器,3,1706666760021420886
1647,302,302,14304,1,2024-01-31 10:29:46,翡玉法球,武器,3,1706666760021511986
1648,302,302,11301,1,2024-01-31 10:29:53,冷刃,武器,3,1706666760021620386
1649,302,302,15304,1,2024-01-31 10:30:00,弹弓,武器,3,1706666760021731586
1650,302,302,11306,1,2024-01-31 10:30:07,飞天御剑,武器,3,1706666760021834586
